Fecha, Departamento, Cuenca, Hidroelectrica, Caudal, Anomalia_Hidrica
20150526, Lima , Mala, La Capilla, 1.1, -73
20150526, Lima , Canete, Socsi, -, -
20150526, Ica , Ica, Los Molinos, -, -
20150526, Arequipa , Ocona, Pte. Ocona, 39.9, -38
20150526, Arequipa , Camana, Huatiapa, 48.2, -10
20150527, Tumbes , Tumbes, El Tigre, 154.0, 50
20150527, Piura , Chira-Piura, El Ciruelo, 99.1, -12
20150527, Piura , Calvas-Maca, Pte. Interna, 17.8, -55
20150527, Piura , Piura, Sanchez, 7.0, -79
20150527, Piura , Piura, Pte. Nacara, 9.0, -71
20150527, La Libertad , Jequetepeque, Yonan, -, -
20150527, Lambayeque , Chan. Lamb., Racarumi, 73.2, 138
20150527, Lima , Cha. Huaral, S. Domingo, 5.9, -30
20150527, Lima , Chillon, Obrajillo, 2.2, -18
20150527, Lima , Rimac, Chosica, 25.8, 3
20150527, Lima , Mala, La Capilla, 1.1, -73
20150527, Lima , Canete, Socsi, -, -
20150527, Ica , Ica, Los Molinos, -, -
20150527, Arequipa , Ocona, Pte. Ocona, 39.0, -38
20150527, Arequipa , Camana, Huatiapa, 48.2, -9
20150528, Tumbes , Tumbes, El Tigre, 131.6, 30
20150528, Piura , Chira-Piura, El Ciruelo, 106.9, -9
20150528, Piura , Calvas-Maca, Pte. Interna, 25.4, -44
20150528, Piura , Piura, Sanchez, 5.0, -86
20150528, Piura , Piura, Pte. Nacara, 7.0, -76
20150528, La Libertad , Jequetepeque, Yonan, -, -
20150528, Lambayeque , Chan. Lamb., Racarumi, 48.0, 60
20150528, Lima , Cha. Huaral, S. Domingo, 5.6, -32
20150528, Lima , Chillon, Obrajillo, 2.2, -17
20150528, Lima , Rimac, Chosica, 23.9, -4
20150528, Lima , Mala, La Capilla, 0.44, -88
20150528, Lima , Canete, Socsi, -, -
20150528, Ica , Ica, Los Molinos, -, -
20150528, Arequipa , Ocona, Pte. Ocona, 39.0, -36
20150528, Arequipa , Camana, Huatiapa, 47.2, -10
20150530, Tumbes , Tumbes, El Tigre, 270, 194
20150530, Piura , Chira-Piura, El Ciruelo, 106.96, 5
20150530, Piura , Calvas-Maca, Pte. Interna, 24.0, -43
20150530, Piura , Piura, Sanchez, 5.0, -87
20150530, Piura , Piura, Pte. Nacara, 7.0, -77
20150530, La Libertad , Jequetepeque, Yonan, -, -
20150530, Lambayeque , Chan. Lamb., Racarumi, 95.3, 232
20150530, Lima , Cha. Huaral, S. Domingo, 5.62, -31
20150530, Lima , Chillon, Obrajillo, 2.1, -18
20150530, Lima , Rimac, Chosica, 24.95, 3
20150530, Lima , Mala, La Capilla, 0.12, -97
20150530, Lima , Canete, Socsi, -, -
20150530, Ica , Ica, Los Molinos, -, -
20150530, Arequipa , Ocona, Pte. Ocona, 38, -36
20150530, Arequipa , Camana, Huatiapa, 46.3, -10
20150531, Tumbes , Tumbes, El Tigre, -, -
20150531, Piura , Chira-Piura, El Ciruelo, -, 5
20150531, Piura , Calvas-Maca, Pte. Interna, 24.0, -43
20150531, Piura , Piura, Sanchez, 5.0, -87
20150531, Piura , Piura, Pte. Nacara, 7.0, -77
20150531, La Libertad , Jequetepeque, Yonan, -, -
20150531, Lambayeque , Chan. Lamb., Racarumi, 95.3, 232
20150531, Lima , Cha. Huaral, S. Domingo, 5.62, -31
20150531, Lima , Chillon, Obrajillo, 2.1, -18
20150531, Lima , Rimac, Chosica, 26.61, 13
20150531, Lima , Mala, La Capilla, 0.12, -97
20150531, Lima , Canete, Socsi, -, -
20150531, Ica , Ica, Los Molinos, -, -
20150531, Arequipa , Ocona, Pte. Ocona, 38, -36
20150531, Arequipa , Camana, Huatiapa, 46.3, -10
20150601, Tumbes , Tumbes, El Tigre, 129.3, 67
20150601, Piura , Chira-Piura, El Ciruelo, 101.6, -1
20150601, Piura , Calvas-Maca, Pte. Interna, 24.0, -43
20150601, Piura , Piura, Sanchez, 5.0, -87
20150601, Piura , Piura, Pte. Nacara, 7.0, -77
20150601, La Libertad , Jequetepeque, Yonan, -, -
20150601, Lambayeque , Chan. Lamb., Racarumi, 66.6, 140
20150601, Lima , Cha. Huaral, S. Domingo, 5.3, -33
20150601, Lima , Chillon, Obrajillo, 2.2, -8
20150601, Lima , Rimac, Chosica, 20.6, -14
20150601, Lima , Mala, La Capilla, 0.12, -97
20150601, Lima , Canete, Socsi, -, -
20150601, Ica , Ica, Los Molinos, -, -
20150601, Arequipa , Ocona, Pte. Ocona, 36.9, -35
20150601, Arequipa , Camana, Huatiapa, 46.3, -9
20150601, Tumbes , Tumbes, El Tigre, 129.3, 67
20150601, Piura , Chira-Piura, El Ciruelo, 101.6, -1
20150601, Piura , Calvas-Maca, Pte. Interna, 24.0, -43
20150601, Piura , Piura, Sanchez, 5.0, -87
20150601, Piura , Piura, Pte. Nacara, 7.0, -77
20150601, La Libertad , Jequetepeque, Yonan, -, -
20150601, Lambayeque , Chan. Lamb., Racarumi, 66.6, 140
20150601, Lima , Cha. Huaral, S. Domingo, 5.3, -33
20150601, Lima , Chillon, Obrajillo, 2.2, -8
20150601, Lima , Rimac, Chosica, 20.6, -14
20150601, Lima , Mala, La Capilla, 0.12, -97
20150601, Lima , Canete, Socsi, -, -
20150601, Ica , Ica, Los Molinos, -, -
20150601, Arequipa , Ocona, Pte. Ocona, 36.9, -35
20150601, Arequipa , Camana, Huatiapa, 46.3, -9
20150602, Tumbes , Tumbes, El Tigre, 120.5, 64
20150602, Piura , Chira-Piura, El Ciruelo, 100.3, -2
20150602, Piura , Calvas-Maca, Pte. Interna, 21.2, -48
20150602, Piura , Piura, Sanchez, 15.0, -61
20150602, Piura , Piura, Pte. Nacara, 12.0, -53
20150602, La Libertad , Jequetepeque, Yonan, -, -
20150602, Lambayeque , Chan. Lamb., Racarumi, 54.6, 103
20150602, Lima , Cha. Huaral, S. Domingo, 5.6, -27
20150602, Lima , Chillon, Obrajillo, 2.7, +10
20150602, Lima , Rimac, Chosica, 23.7, -3
20150602, Lima , Mala, La Capilla, -, -
20150602, Lima , Canete, Socsi, -, -
20150602, Ica , Ica, Los Molinos, -, -
20150602, Arequipa , Ocona, Pte. Ocona, 35.9, -36
20150602, Arequipa , Camana, Huatiapa, 45.3, -11
20150603, Tumbes , Tumbes, El Tigre, 111.5, 45
20150603, Piura , Chira-Piura, El Ciruelo, 151.5, 46
20150603, Piura , Calvas-Maca, Pte. Interna, 96.0, 138
20150603, Piura , Piura, Sanchez, 13.9, -64
20150603, Piura , Piura, Pte. Nacara, 11.0, -57
20150603, La Libertad , Jequetepeque, Yonan, -, -
20150603, Lambayeque , Chan. Lamb., Racarumi, 48.2, 85
20150603, Lima , Cha. Huaral, S. Domingo, 5.5, -28
20150603, Lima , Chillon, Obrajillo, 2.9, 20
20150603, Lima , Rimac, Chosica, 24.5, -1
20150603, Lima , Mala, La Capilla, -, -
20150603, Lima , Canete, Socsi, -, -
20150603, Ica , Ica, Los Molinos, -, -
20150603, Arequipa , Ocona, Pte. Ocona, 35.9, -35
20150603, Arequipa , Camana, Huatiapa, 45.3, -10
20150604, Tumbes , Tumbes, El Tigre, 103.6, 44
20150604, Piura , Chira-Piura, El Ciruelo, 117.7, 14
20150604, Piura , Calvas-Maca, Pte. Interna, 73.0, 73
20150604, Piura , Piura, Sanchez, 14.0, -62
20150604, Piura , Piura, Pte. Nacara, 11.0, -59
20150604, La Libertad , Jequetepeque, Yonan, -, -
20150604, Lambayeque , Chan. Lamb., Racarumi, 43.1, 72
20150604, Lima , Cha. Huaral, S. Domingo, 6.8, -11
20150604, Lima , Chillon, Obrajillo, 2.7, 14
20150604, Lima , Rimac, Chosica, 23.7, -4
20150604, Lima , Mala, La Capilla, -, -
20150604, Lima , Canete, Socsi, -, -
20150604, Ica , Ica, Los Molinos, -, -
20150604, Arequipa , Ocona, Pte. Ocona, 35.9, -38
20150604, Arequipa , Camana, Huatiapa, 45.3, -11
20150605, Tumbes , Tumbes, El Tigre, 98.8, 41
20150605, Piura , Chira-Piura, El Ciruelo, 116.1, 14
20150605, Piura , Calvas-Maca, Pte. Interna, 72.0, 96
20150605, Piura , Piura, Sanchez, 14.0, -60
20150605, Piura , Piura, Pte. Nacara, 10.0, -66
20150605, La Libertad , Jequetepeque, Yonan, -, -
20150605, Lambayeque , Chan. Lamb., Racarumi, 40.7, 71
20150605, Lima , Cha. Huaral, S. Domingo, 6.2, -17
20150605, Lima , Chillon, Obrajillo, 2.6, 10
20150605, Lima , Rimac, Chosica, 24.1, -1
20150605, Lima , Mala, La Capilla, -, -
20150605, Lima , Canete, Socsi, -, -
20150605, Ica , Ica, Los Molinos, -, -
20150605, Arequipa , Ocona, Pte. Ocona, 36.0, -36
20150605, Arequipa , Camana, Huatiapa, 42.6, -15
20150606, Tumbes , Tumbes, El Tigre, 107.4, 58
20150606, Piura , Chira-Piura, El Ciruelo, 197.7, -
20150606, Piura , Calvas-Maca, Pte. Interna, 61.66, 96
20150606, Piura , Piura, Sanchez, 14.0, -60
20150606, Piura , Piura, Pte. Nacara, 10.42, -66
20150606, La Libertad , Jequetepeque, Yonan, -, -
20150606, Lambayeque , Chan. Lamb., Racarumi, 40.7, 71
20150606, Lima , Cha. Huaral, S. Domingo, 5.04, -17
20150606, Lima , Chillon, Obrajillo, 2.5, 9
20150606, Lima , Rimac, Chosica, 24.1, -2
20150606, Lima , Mala, La Capilla, -, -
20150606, Lima , Canete, Socsi, -, -
20150606, Ica , Ica, Los Molinos, -, -
20150606, Arequipa , Ocona, Pte. Ocona, 35.3, -37
20150606, Arequipa , Camana, Huatiapa, 43.51, -12
20150607, Tumbes , Tumbes, El Tigre, 107.4, 58
20150607, Piura , Chira-Piura, El Ciruelo, 197.7, -
20150607, Piura , Calvas-Maca, Pte. Interna, 61.66, 96
20150607, Piura , Piura, Sanchez, 14.0, -60
20150607, Piura , Piura, Pte. Nacara, 10.42, -66
20150607, La Libertad , Jequetepeque, Yonan, -, -
20150607, Lambayeque , Chan. Lamb., Racarumi, 40.7, 71
20150607, Lima , Cha. Huaral, S. Domingo, 5.04, -17
20150607, Lima , Chillon, Obrajillo, 2.4, 9
20150607, Lima , Rimac, Chosica, 24.1, -2
20150607, Lima , Mala, La Capilla, -, -
20150607, Lima , Canete, Socsi, -, -
20150607, Ica , Ica, Los Molinos, -, -
20150607, Arequipa , Ocona, Pte. Ocona, 35.3, -37
20150607, Arequipa , Camana, Huatiapa, 43.51, -12
20150608, Tumbes , Tumbes, El Tigre, 128.9, 99
20150608, Piura , Chira-Piura, El Ciruelo, 120.2, 21
20150608, Piura , Calvas-Maca, Pte. Interna, 54.0, 49
20150608, Piura , Piura, Sanchez, 44.0, 28
20150608, Piura , Piura, Pte. Nacara, 9.0, -65
20150608, La Libertad , Jequetepeque, Yonan, -, -
20150608, Lambayeque , Chan. Lamb., Racarumi, 32.8, 43
20150608, Lima , Cha. Huaral, S. Domingo, 5.9, -16
20150608, Lima , Chillon, Obrajillo, 2.4, 4
20150608, Lima , Rimac, Chosica, 22.8, -3
20150608, Lima , Mala, La Capilla, -, -
20150608, Lima , Canete, Socsi, -, -
20150608, Ica , Ica, Los Molinos, -, -
20150608, Arequipa , Ocona, Pte. Ocona, 35.8, -36
20150608, Arequipa , Camana, Huatiapa, 43.5, -12
20150609, Tumbes , Tumbes, El Tigre, 103.2, 63
20150609, Piura , Chira-Piura, El Ciruelo, 114.8, 15
20150609, Piura , Calvas-Maca, Pte. Interna, 57.0, 54
20150609, Piura , Piura, Sanchez, 36.0, 19
20150609, Piura , Piura, Pte. Nacara, 9.0, -64
20150609, La Libertad , Jequetepeque, Yonan, -, -
20150609, Lambayeque , Chan. Lamb., Racarumi, 31.0, 35
20150609, Lima , Cha. Huaral, S. Domingo, 5.6, -20
20150609, Lima , Chillon, Obrajillo, 2.2, -3
20150609, Lima , Rimac, Chosica, 20.2, -17
20150609, Lima , Mala, La Capilla, -, -
20150609, Lima , Canete, Socsi, -, -
20150609, Ica , Ica, Los Molinos, -, -
20150609, Arequipa , Ocona, Pte. Ocona, 35.1, -36
20150609, Arequipa , Camana, Huatiapa, 43.5, -11
20150610, Tumbes , Tumbes, El Tigre, 96.9, 56
20150610, Piura , Chira-Piura, El Ciruelo, 103.4, -6
20150610, Piura , Calvas-Maca, Pte. Interna, 55.0, 52
20150610, Piura , Piura, Sanchez, 36.0, 19
20150610, Piura , Piura, Pte. Nacara, 8.0, -72
20150610, La Libertad , Jequetepeque, Yonan, -, -
20150610, Lambayeque , Chan. Lamb., Racarumi, 30.7, 34
20150610, Lima , Cha. Huaral, S. Domingo, 5.3, -24
20150610, Lima , Chillon, Obrajillo, 2.2, -4
20150610, Lima , Rimac, Chosica, 24.5, 3
20150610, Lima , Mala, La Capilla, -, -
20150610, Lima , Canete, Socsi, -, -
20150610, Ica , Ica, Los Molinos, -, -
20150610, Arequipa , Ocona, Pte. Ocona, 34.5, -37
20150610, Arequipa , Camana, Huatiapa, 43.5, -10
20150611, Tumbes , Tumbes, El Tigre, 94.4, 55
20150611, Piura , Chira-Piura, El Ciruelo, 94.9, -17
20150611, Piura , Calvas-Maca, Pte. Interna, 55.0, 52
20150611, Piura , Piura, Sanchez, 36.0, 19
20150611, Piura , Piura, Pte. Nacara, 8.0, -72
20150611, La Libertad , Jequetepeque, Yonan, -, -
20150611, Lambayeque , Chan. Lamb., Racarumi, 29.9, 34
20150611, Lima , Cha. Huaral, S. Domingo, 5.4, -21
20150611, Lima , Chillon, Obrajillo, 2.3, 4
20150611, Lima , Rimac, Chosica, 24.6, 1
20150611, Lima , Mala, La Capilla, -, -
20150611, Lima , Canete, Socsi, -, -
20150611, Ica , Ica, Los Molinos, -, -
20150611, Arequipa , Ocona, Pte. Ocona, 33.9, -38
20150611, Arequipa , Camana, Huatiapa, 43.5, -10
20150612, Tumbes , Tumbes, El Tigre, 87.0, 45
20150612, Piura , Chira-Piura, El Ciruelo, 95.6, -17
20150612, Piura , Calvas-Maca, Pte. Interna, 61.0, 72
20150612, Piura , Piura, Sanchez, 39.0, 30
20150612, Piura , Piura, Pte. Nacara, 7.0, -68
20150612, La Libertad , Jequetepeque, Yonan, -, -
20150612, Lambayeque , Chan. Lamb., Racarumi, 27.1, 27
20150612, Lima , Cha. Huaral, S. Domingo, 5.6, -18
20150612, Lima , Chillon, Obrajillo, 2.1, -6
20150612, Lima , Rimac, Chosica, 23.8, -2
20150612, Lima , Mala, La Capilla, -, -
20150612, Lima , Canete, Socsi, -, -
20150612, Ica , Ica, Los Molinos, -, -
20150612, Arequipa , Ocona, Pte. Ocona, 35.9, -34
20150612, Arequipa , Camana, Huatiapa, 43.5, -9
20150613, Tumbes , Tumbes, El Tigre, 84.4, 45
20150613, Piura , Chira-Piura, El Ciruelo, 126.8, 26
20150613, Piura , Calvas-Maca, Pte. Interna, -, 99
20150613, Piura , Piura, Sanchez, 38.5, 40
20150613, Piura , Piura, Pte. Nacara, 7.0, -64
20150613, La Libertad , Jequetepeque, Yonan, -, -
20150613, Lambayeque , Chan. Lamb., Racarumi, 27.1, 27
20150613, Lima , Cha. Huaral, S. Domingo, 5.9, -12
20150613, Lima , Chillon, Obrajillo, 1.9, +1
20150613, Lima , Rimac, Chosica, 21.6, -12
20150613, Lima , Mala, La Capilla, -, -
20150613, Lima , Canete, Socsi, -, -
20150613, Ica , Ica, Los Molinos, -, -
20150613, Arequipa , Ocona, Pte. Ocona, 32.9, -39
20150613, Arequipa , Camana, Huatiapa, 43.5, -9
20150614, Tumbes , Tumbes, El Tigre, 80.2, 40
20150614, Piura , Chira-Piura, El Ciruelo, 103.8, 11
20150614, Piura , Calvas-Maca, Pte. Interna, 61.0, 72
20150614, Piura , Piura, Sanchez, 39.0, 30
20150614, Piura , Piura, Pte. Nacara, 7.0, -68
20150614, La Libertad , Jequetepeque, Yonan, -, -
20150614, Lambayeque , Chan. Lamb., Racarumi, 23.5, 11
20150614, Lima , Cha. Huaral, S. Domingo, 5.9, -12
20150614, Lima , Chillon, Obrajillo, 2.0, -7
20150614, Lima , Rimac, Chosica, 25.2, 3
20150614, Lima , Mala, La Capilla, -, -
20150614, Lima , Canete, Socsi, -, -
20150614, Ica , Ica, Los Molinos, -, -
20150614, Arequipa , Ocona, Pte. Ocona, 32.9, -39
20150614, Arequipa , Camana, Huatiapa, 40.0, -15
20150615, Tumbes , Tumbes, El Tigre, 78.9, 41
20150615, Piura , Chira-Piura, El Ciruelo, 99.8, 9
20150615, Piura , Calvas-Maca, Pte. Interna, 62.0, 82
20150615, Piura , Piura, Sanchez, 44.0, 46
20150615, Piura , Piura, Pte. Nacara, 6.0, -65
20150615, La Libertad , Jequetepeque, Yonan, -, -
20150615, Lambayeque , Chan. Lamb., Racarumi, 31.5, 52
20150615, Lima , Cha. Huaral, S. Domingo, 5.9, -11
20150615, Lima , Chillon, Obrajillo, 1.8, -14
20150615, Lima , Rimac, Chosica, 23.1, -5
20150615, Lima , Mala, La Capilla, -, -
20150615, Lima , Canete, Socsi, -, -
20150615, Ica , Ica, Los Molinos, -, -
20150615, Arequipa , Ocona, Pte. Ocona, 32.3, -40
20150615, Arequipa , Camana, Huatiapa, 40.0, -14
20150616, Tumbes , Tumbes, El Tigre, 77.6, 42
20150616, Piura , Chira-Piura, El Ciruelo, 85.4, -5
20150616, Piura , Calvas-Maca, Pte. Interna, 60.0, 75
20150616, Piura , Piura, Sanchez, 42.0, 33
20150616, Piura , Piura, Pte. Nacara, 6.0, -68
20150616, La Libertad , Jequetepeque, Yonan, -, -
20150616, Lambayeque , Chan. Lamb., Racarumi, 24.4, 21
20150616, Lima , Cha. Huaral, S. Domingo, 5.5, -15
20150616, Lima , Chillon, Obrajillo, 1.8, -14
20150616, Lima , Rimac, Chosica, 24.3, 0
20150616, Lima , Mala, La Capilla, -, -
20150616, Lima , Canete, Socsi, -, -
20150616, Ica , Ica, Los Molinos, -, -
20150616, Arequipa , Ocona, Pte. Ocona, 31.9, -40
20150616, Arequipa , Camana, Huatiapa, 39.2, -15
20150617, Tumbes , Tumbes, El Tigre, 73.9, 38
20150617, Piura , Chira-Piura, El Ciruelo, 121.4, 37
20150617, Piura , Calvas-Maca, Pte. Interna, 60.0, 75
20150617, Piura , Piura, Sanchez, 42.0, 33
20150617, Piura , Piura, Pte. Nacara, 6.0, -68
20150617, La Libertad , Jequetepeque, Yonan, -, -
20150617, Lambayeque , Chan. Lamb., Racarumi, 18.6, -18
20150617, Lima , Cha. Huaral, S. Domingo, 4.4, -32
20150617, Lima , Chillon, Obrajillo, 1.8, -14
20150617, Lima , Rimac, Chosica, 23.0, -4
20150617, Lima , Mala, La Capilla, -, -
20150617, Lima , Canete, Socsi, -, -
20150617, Ica , Ica, Los Molinos, -, -
20150617, Arequipa , Ocona, Pte. Ocona, 32.0, -39
20150617, Arequipa , Camana, Huatiapa, 39.4, -14
20150618, Tumbes , Tumbes, El Tigre, 72.4, 37
20150618, Piura , Chira-Piura, El Ciruelo, 125.1, 50
20150618, Piura , Calvas-Maca, Pte. Interna, 79.0, 201
20150618, Piura , Piura, Sanchez, 41.0, 47
20150618, Piura , Piura, Pte. Nacara, 3.0, -82
20150618, La Libertad , Jequetepeque, Yonan, -, -
20150618, Lambayeque , Chan. Lamb., Racarumi, 15.8, -13
20150618, Lima , Cha. Huaral, S. Domingo, 5.9, -8
20150618, Lima , Chillon, Obrajillo, 1.9, -8
20150618, Lima , Rimac, Chosica, 21.8, -8
20150618, Lima , Mala, La Capilla, -, -
20150618, Lima , Canete, Socsi, -, -
20150618, Ica , Ica, Los Molinos, -, -
20150618, Arequipa , Ocona, Pte. Ocona, 31.9, -39
20150618, Arequipa , Camana, Huatiapa, 40.0, -11
20150619, Tumbes , Tumbes, El Tigre, 71.1, 35
20150619, Piura , Chira-Piura, El Ciruelo, 114.1, 30
20150619, Piura , Calvas-Maca, Pte. Interna, 74.0, 198
20150619, Piura , Piura, Sanchez, 38.5, 40
20150619, Piura , Piura, Pte. Nacara, 0.10, -99
20150619, La Libertad , Jequetepeque, Yonan, -, -
20150619, Lambayeque , Chan. Lamb., Racarumi, 18.2, -1
20150619, Lima , Cha. Huaral, S. Domingo, 5.6, -13
20150619, Lima , Chillon, Obrajillo, 1.8, -15
20150619, Lima , Rimac, Chosica, 20.2, -15
20150619, Lima , Mala, La Capilla, -, -
20150619, Lima , Canete, Socsi, -, -
20150619, Ica , Ica, Los Molinos, -, -
20150619, Arequipa , Ocona, Pte. Ocona, 18.3, -65
20150619, Arequipa , Camana, Huatiapa, 40.0, -12
20150620, Tumbes , Tumbes, El Tigre, 65.0, 26
20150620, Piura , Chira-Piura, El Ciruelo, 114.1, 30
20150620, Piura , Calvas-Maca, Pte. Interna, 74.0, 198
20150620, Piura , Piura, Sanchez, 38.5, 40
20150620, Piura , Piura, Pte. Nacara, 0.10, -99
20150620, La Libertad , Jequetepeque, Yonan, -, -
20150620, Lambayeque , Chan. Lamb., Racarumi, 14.2, -23
20150620, Lima , Cha. Huaral, S. Domingo, 5.6, -12
20150620, Lima , Chillon, Obrajillo, 1.61, -24
20150620, Lima , Rimac, Chosica, 19.8, -17
20150620, Lima , Mala, La Capilla, -, -
20150620, Lima , Canete, Socsi, -, -
20150620, Ica , Ica, Los Molinos, -, -
20150620, Arequipa , Ocona, Pte. Ocona, 18.3, -67
20150620, Arequipa , Camana, Huatiapa, 39.15, -13
20150621, Tumbes , Tumbes, El Tigre, 65.0, 26
20150621, Piura , Chira-Piura, El Ciruelo, 131.59, 43
20150621, Piura , Calvas-Maca, Pte. Interna, 74.0, 198
20150621, Piura , Piura, Sanchez, 38.5, 40
20150621, Piura , Piura, Pte. Nacara, 0.10, -99
20150621, La Libertad , Jequetepeque, Yonan, -, -
20150621, Lambayeque , Chan. Lamb., Racarumi, 14.2, -23
20150621, Lima , Cha. Huaral, S. Domingo, 4.5, -12
20150621, Lima , Chillon, Obrajillo, 1.75, -15
20150621, Lima , Rimac, Chosica, 19.8, -17
20150621, Lima , Mala, La Capilla, -, -
20150621, Lima , Canete, Socsi, -, -
20150621, Ica , Ica, Los Molinos, -, -
20150621, Arequipa , Ocona, Pte. Ocona, 16.86, -68
20150621, Arequipa , Camana, Huatiapa, 39.81, -11
20150622, Tumbes , Tumbes, El Tigre, 66.4, 32
20150622, Piura , Chira-Piura, El Ciruelo, 96.2, 6
20150622, Piura , Calvas-Maca, Pte. Interna, 74.0, 115
20150622, Piura , Piura, Sanchez, 43.5, 63
20150622, Piura , Piura, Pte. Nacara, 0.10, -99
20150622, La Libertad , Jequetepeque, Yonan, -, -
20150622, Lambayeque , Chan. Lamb., Racarumi, 13.2, -26
20150622, Lima , Cha. Huaral, S. Domingo, 5.5, -12
20150622, Lima , Chillon, Obrajillo, 1.8, -14
20150622, Lima , Rimac, Chosica, 21.8, -9
20150622, Lima , Mala, La Capilla, -, -
20150622, Lima , Canete, Socsi, -, -
20150622, Ica , Ica, Los Molinos, -, -
20150622, Arequipa , Ocona, Pte. Ocona, 16.9, -67
20150622, Arequipa , Camana, Huatiapa, 39.2, -12
20150623, Tumbes , Tumbes, El Tigre, 64.2, 29
20150623, Piura , Chira-Piura, El Ciruelo, 78.2, -19
20150623, Piura , Calvas-Maca, Pte. Interna, 66.0, 126
20150623, Piura , Piura, Sanchez, 41.0, 54
20150623, Piura , Piura, Pte. Nacara, 0.10, -99
20150623, La Libertad , Jequetepeque, Yonan, -, -
20150623, Lambayeque , Chan. Lamb., Racarumi, 14.3, -19
20150623, Lima , Cha. Huaral, S. Domingo, 5.3, -14
20150623, Lima , Chillon, Obrajillo, 1.8, -14
20150623, Lima , Rimac, Chosica, 21.1, -12
20150623, Lima , Mala, La Capilla, -, -
20150623, Lima , Canete, Socsi, -, -
20150623, Ica , Ica, Los Molinos, -, -
20150623, Arequipa , Ocona, Pte. Ocona, 16.9, -67
20150623, Arequipa , Camana, Huatiapa, 39.2, -12
20150624, Tumbes , Tumbes, El Tigre, 62.6, 29
20150624, Piura , Chira-Piura, El Ciruelo, 81.8, -9
20150624, Piura , Calvas-Maca, Pte. Interna, 32.0, -8
20150624, Piura , Piura, Sanchez, 32.0, 26
20150624, Piura , Piura, Pte. Nacara, 0.10, -99
20150624, La Libertad , Jequetepeque, Yonan, -, -
20150624, Lambayeque , Chan. Lamb., Racarumi, 10.9, -40
20150624, Lima , Cha. Huaral, S. Domingo, 5.3, -13
20150624, Lima , Chillon, Obrajillo, 1.7, -17
20150624, Lima , Rimac, Chosica, 21.6, -9
20150624, Lima , Mala, La Capilla, -, -
20150624, Lima , Canete, Socsi, -, -
20150624, Ica , Ica, Los Molinos, -, -
20150624, Arequipa , Ocona, Pte. Ocona, 16.9, -67
20150624, Arequipa , Camana, Huatiapa, 39.2, -12
20150625, Tumbes , Tumbes, El Tigre, 58.9, 24
20150625, Piura , Chira-Piura, El Ciruelo, 79.3, -11
20150625, Piura , Calvas-Maca, Pte. Interna, 31.0, -28
20150625, Piura , Piura, Sanchez, 14.0, -39
20150625, Piura , Piura, Pte. Nacara, 0.0, -100
20150625, La Libertad , Jequetepeque, Yonan, -, -
20150625, Lambayeque , Chan. Lamb., Racarumi, 13.6, -23
20150625, Lima , Cha. Huaral, S. Domingo, 5.3, -13
20150625, Lima , Chillon, Obrajillo, 1.6, -20
20150625, Lima , Rimac, Chosica, 20.6, -13
20150625, Lima , Mala, La Capilla, -, -
20150625, Lima , Canete, Socsi, -, -
20150625, Ica , Ica, Los Molinos, -, -
20150625, Arequipa , Ocona, Pte. Ocona, 16.9, -66
20150625, Arequipa , Camana, Huatiapa, 39.2, -12
20150626, Tumbes , Tumbes, El Tigre, 58.0, 22
20150626, Piura , Chira-Piura, El Ciruelo, 150.7, 63
20150626, Piura , Calvas-Maca, Pte. Interna, 77.0, 102
20150626, Piura , Piura, Sanchez, 16.5, -36
20150626, Piura , Piura, Pte. Nacara, 0.30, -98
20150626, La Libertad , Jequetepeque, Yonan, -, -
20150626, Lambayeque , Chan. Lamb., Racarumi, 12.3, -28
20150626, Lima , Cha. Huaral, S. Domingo, 5.1, -17
20150626, Lima , Chillon, Obrajillo, 1.5, -27
20150626, Lima , Rimac, Chosica, 25.4, 4
20150626, Lima , Mala, La Capilla, -, -
20150626, Lima , Canete, Socsi, -, -
20150626, Ica , Ica, Los Molinos, -, -
20150626, Arequipa , Ocona, Pte. Ocona, 15.7, -69
20150626, Arequipa , Camana, Huatiapa, 39.2, -12
20150627, Tumbes , Tumbes, El Tigre, 58.0, 22
20150627, Piura , Chira-Piura, El Ciruelo, 150.7, 63
20150627, Piura , Calvas-Maca, Pte. Interna, 77.0, 102
20150627, Piura , Piura, Sanchez, 16.5, -36
20150627, Piura , Piura, Pte. Nacara, 0.30, -98
20150627, La Libertad , Jequetepeque, Yonan, -, -
20150627, Lambayeque , Chan. Lamb., Racarumi, 12.3, -28
20150627, Lima , Cha. Huaral, S. Domingo, 5.1, -17
20150627, Lima , Chillon, Obrajillo, 1.6, -15
20150627, Lima , Rimac, Chosica, 23.9, -6
20150627, Lima , Mala, La Capilla, -, -
20150627, Lima , Canete, Socsi, -, -
20150627, Ica , Ica, Los Molinos, -, -
20150627, Arequipa , Ocona, Pte. Ocona, 15.7, -69
20150627, Arequipa , Camana, Huatiapa, 39.2, -12
20150628, Tumbes , Tumbes, El Tigre, 58.0, 22
20150628, Piura , Chira-Piura, El Ciruelo, 112.8, - 20
20150628, Piura , Calvas-Maca, Pte. Interna, 77.0, 102
20150628, Piura , Piura, Sanchez, 16.5, -36
20150628, Piura , Piura, Pte. Nacara, 0.30, -98
20150628, La Libertad , Jequetepeque, Yonan, -, -
20150628, Lambayeque , Chan. Lamb., Racarumi, 12.3, -28
20150628, Lima , Cha. Huaral, S. Domingo, 3.9, 0
